TotalSales,ItemCount,UniqueCategories,ShippingDays,OrderYear,OrderMonth,OrderDay,OrderDayOfWeek,OrderQuarter,IsWeekend,IsHolidaySeason,AvgItemPrice,LogTotalSales,Segment_Consumer,Segment_Corporate,Segment_Home Office,Region_Central,Region_East,Region_South,Region_West,ShipMode_First Class,ShipMode_Same Day,ShipMode_Second Class,ShipMode_Standard Class
472.044,3,2,4,2022,8,5,4,3,0,0,157.34799999999998,6.159188407421352,1,0,0,0,0,0,1,0,0,0,1
526.96,4,1,5,2022,4,28,3,2,0,0,131.74,6.269020523260754,0,1,0,0,1,0,0,0,0,0,1
3.76,1,1,6,2022,11,27,6,4,1,1,3.76,1.5602476682433286,1,0,0,0,1,0,0,0,0,0,1
730.8525,3,3,2,2022,11,16,2,4,0,1,243.61749999999998,6.595578990924668,0,1,0,0,0,0,1,1,0,0,0
1393.872,2,2,4,2022,11,25,4,4,0,1,696.936,7.2405579337732,0,0,1,0,1,0,0,0,0,1,0
122.05199999999999,2,1,4,2022,5,11,2,2,0,0,61.025999999999996,4.812607030260443,0,0,1,1,0,0,0,0,0,0,1
3116.49,3,2,5,2022,11,17,3,4,0,1,1038.83,8.04478346985057,0,1,0,0,1,0,0,0,0,0,1
8.544,1,1,6,2022,12,15,3,4,0,1,8.544,2.2559126847956152,0,1,0,1,0,0,0,0,0,0,1
5.76,1,1,2,2022,11,3,3,4,0,1,5.76,1.9110228900548727,0,1,0,0,1,0,0,0,0,1,0
123.92,1,1,5,2022,10,8,5,4,1,0,123.92,4.827673532414877,1,0,0,0,1,0,0,0,0,1,0
209.96800000000002,2,1,3,2022,7,4,0,3,0,0,104.98400000000001,5.35170646320694,0,1,0,0,0,0,1,1,0,0,0
11.56,1,1,3,2022,12,27,1,4,0,1,11.56,2.5305171610400525,0,0,1,0,0,0,1,0,0,1,0
317.48,4,1,5,2022,11,7,0,4,0,1,79.37,5.7635596786920615,1,0,0,1,0,0,0,0,0,0,1
504.55,2,2,3,2022,9,20,1,3,0,0,252.275,6.225646945537408,1,0,0,1,0,0,0,1,0,0,0
25.5,1,1,2,2022,8,24,2,3,0,0,25.5,3.2771447329921766,0,1,0,0,0,1,0,0,0,1,0
2854.48,2,2,2,2022,12,1,3,4,0,1,1427.24,7.956995234053074,1,0,0,1,0,0,0,1,0,0,0
46.088,3,3,4,2022,11,23,2,4,0,1,15.362666666666668,3.852018191491117,0,1,0,1,0,0,0,0,0,0,1
799.92,1,1,4,2022,11,2,2,4,0,1,799.92,6.6857610669244485,0,0,1,0,0,1,0,0,0,0,1
1979.8899999999999,3,2,2,2022,12,19,0,4,0,1,659.9633333333333,7.591301517645483,1,0,0,0,0,1,0,0,0,1,0
57.908,5,2,4,2022,10,3,0,4,0,0,11.5816,4.075976904863916,1,0,0,1,0,0,0,0,0,0,1
935.1519999999999,2,2,3,2022,3,23,2,1,0,0,467.57599999999996,6.841777856455643,1,0,0,0,0,0,1,0,0,1,0
84.872,2,2,5,2022,12,20,1,4,0,1,42.436,4.452857815434473,1,0,0,1,0,0,0,0,0,0,1
87.54,1,1,6,2022,9,27,1,3,0,0,87.54,4.483454427303995,0,1,0,0,1,0,0,0,0,0,1
1194.8700000000001,6,2,6,2022,11,10,3,4,0,1,199.145,7.086629232950603,1,0,0,1,0,0,0,0,0,0,1
17.248,1,1,2,2022,11,28,0,4,0,1,17.248,2.904055484982087,1,0,0,0,1,0,0,0,0,1,0
66.616,2,1,4,2022,11,4,4,4,0,1,33.308,4.213844641433647,0,1,0,0,0,1,0,0,0,1,0
840.712,3,2,4,2022,11,3,3,4,0,1,280.2373333333333,6.735437912977017,1,0,0,0,1,0,0,0,0,0,1
998.85,1,1,4,2022,11,28,0,4,0,1,998.85,6.907605267731012,1,0,0,1,0,0,0,0,0,0,1
140.736,1,1,4,2022,5,6,4,2,0,0,140.736,4.953966172298136,0,0,1,0,0,0,1,0,0,0,1
10.72,1,1,5,2022,8,19,4,3,0,0,10.72,2.4612967841488667,1,0,0,0,1,0,0,0,0,0,1
560.55,3,2,4,2022,2,14,0,1,0,0,186.85,6.330700817409045,0,1,0,0,0,0,1,0,0,0,1
172.11,1,1,4,2022,4,8,4,2,0,0,172.11,5.153927230588638,1,0,0,0,1,0,0,0,0,0,1
257.752,2,1,2,2022,4,22,4,2,0,0,128.876,5.555870074018306,0,1,0,0,1,0,0,0,0,1,0
111.15,1,1,5,2022,11,24,3,4,0,1,111.15,4.719837260966218,0,0,1,0,0,1,0,0,0,0,1
630.746,4,2,4,2022,4,13,2,2,0,0,157.6865,6.448487414629739,0,1,0,0,1,0,0,0,0,1,0
9.04,2,1,5,2022,2,16,2,1,0,0,4.52,2.306577114263583,1,0,0,1,0,0,0,0,0,0,1
52.96,1,1,2,2022,11,25,4,4,0,1,52.96,3.988243031339555,1,0,0,0,1,0,0,0,0,1,0
19.68,1,1,6,2022,7,22,4,3,0,0,19.68,3.0291670496402285,0,0,1,0,0,0,1,0,0,0,1
479.96,1,1,6,2022,12,3,5,4,1,1,479.96,6.17578410656461,1,0,0,1,0,0,0,0,0,0,1
539.0740000000001,4,3,6,2022,9,7,2,3,0,0,134.76850000000002,6.29170616720664,0,1,0,0,1,0,0,0,0,0,1
2358.672,6,2,4,2022,9,29,3,3,0,0,393.112,7.766277905309769,0,1,0,0,1,0,0,0,0,0,1
5.248,1,1,2,2022,6,30,3,2,0,0,5.248,1.8322614125373848,1,0,0,1,0,0,0,1,0,0,0
16.78,1,1,4,2022,9,8,3,3,0,0,16.78,2.8780742300857587,0,1,0,0,1,0,0,0,0,0,1
586.336,2,2,3,2022,7,11,0,3,0,0,293.168,6.375597058112827,1,0,0,1,0,0,0,1,0,0,0
3.912,1,1,3,2022,8,22,0,3,0,0,3.912,1.5916811908448414,0,0,1,0,1,0,0,0,0,1,0
176.8,1,1,4,2022,8,26,4,3,0,0,176.8,5.180659323079804,0,0,1,0,0,0,1,0,0,0,1
259.136,1,1,0,2022,7,18,0,3,0,0,259.136,5.561204571181559,0,0,1,0,0,0,1,0,1,0,0
7.752,1,1,4,2022,10,13,3,4,0,0,7.752,2.1692822456796255,0,1,0,0,1,0,0,0,0,0,1
123.144,1,1,5,2022,11,7,0,4,0,1,123.144,4.821442182151594,1,0,0,0,0,0,1,0,0,0,1
211.96,1,1,5,2022,9,24,5,3,1,0,211.96,5.361104354646802,1,0,0,0,0,0,1,0,0,0,1
199.296,2,2,7,2022,2,2,2,1,0,0,99.648,5.299796272427436,1,0,0,0,0,1,0,0,0,0,1
64.864,1,1,3,2022,1,18,1,1,0,0,64.864,4.187592009996125,0,1,0,0,0,0,1,0,0,1,0
100.398,2,1,2,2022,11,7,0,4,0,1,50.199,4.619053367096687,0,1,0,1,0,0,0,1,0,0,0
139.8,1,1,5,2022,6,18,5,2,1,0,139.8,4.947340443723942,1,0,0,0,0,0,1,0,0,0,1
40.05,1,1,2,2022,12,17,5,4,1,1,40.05,3.7147908358984374,1,0,0,0,0,1,0,0,0,1,0
8.96,1,1,3,2022,4,7,3,2,0,0,8.96,2.298577071596507,1,0,0,0,0,1,0,1,0,0,0
93.17399999999999,2,2,4,2022,12,13,1,4,0,1,46.586999999999996,4.545144134992394,0,1,0,0,0,0,1,0,0,0,1
1403.92,1,1,5,2022,12,16,4,4,0,1,1403.92,7.247735640644952,0,1,0,0,0,0,1,0,0,0,1
130.756,2,2,5,2022,10,17,0,4,0,0,65.378,4.880951727181485,1,0,0,1,0,0,0,0,0,1,0
926.44,2,2,0,2022,5,27,4,2,0,0,463.22,6.8324281023621465,0,1,0,0,0,0,1,0,1,0,0
39.48,1,1,6,2022,7,14,3,3,0,0,39.48,3.70080802497921,0,0,1,0,1,0,0,0,0,0,1
1109.725,5,3,4,2022,8,8,0,3,0,0,221.945,7.012768234247847,0,0,1,1,0,0,0,0,0,0,1
66.03,1,1,4,2022,9,21,2,3,0,0,66.03,4.205140280369866,0,0,1,0,1,0,0,0,0,0,1
479.984,1,1,2,2022,5,2,0,2,0,0,479.984,6.175834005519237,1,0,0,0,0,1,0,0,0,1,0
663.75,2,1,2,2022,6,22,2,2,0,0,331.875,6.499411030123129,1,0,0,1,0,0,0,1,0,0,0
1812.0100000000002,3,2,2,2022,8,27,5,3,1,0,604.0033333333334,7.502743726459441,0,1,0,0,0,1,0,1,0,0,0
867.74,2,1,7,2022,11,18,4,4,0,1,433.87,6.767043886021385,0,1,0,0,0,0,1,0,0,0,1
238.0,1,1,2,2022,7,27,2,3,0,0,238.0,5.476463551931511,1,0,0,0,0,0,1,0,0,1,0
489.23,1,1,7,2022,8,5,4,3,0,0,489.23,6.194874668731803,1,0,0,1,0,0,0,0,0,0,1
414.63,5,2,0,2022,11,26,5,4,1,1,82.926,6.029795441412945,1,0,0,0,1,0,0,0,1,0,0
424.376,6,3,4,2022,8,23,1,3,0,0,70.72933333333333,6.0529734836851885,1,0,0,0,0,0,1,0,0,0,1
59.696,2,2,3,2022,7,12,1,3,0,0,29.848,4.105877798035774,1,0,0,1,0,0,0,0,0,1,0
1609.32,4,2,4,2022,9,29,3,3,0,0,402.33,7.384188195992777,1,0,0,0,1,0,0,0,0,1,0
106.944,2,1,5,2022,9,28,2,3,0,0,53.472,4.681612574128486,0,1,0,0,0,1,0,0,0,0,1
232.88,1,1,7,2022,5,16,0,2,0,0,232.88,5.45480816330747,0,1,0,0,0,0,1,0,0,0,1
14.4,1,1,0,2022,9,3,5,3,1,0,14.4,2.7343675094195836,1,0,0,0,1,0,0,0,1,0,0
68.71000000000001,3,1,1,2022,9,21,2,3,0,0,22.903333333333336,4.244343779498307,0,1,0,1,0,0,0,1,0,0,0
521.2239999999999,2,1,2,2022,12,5,0,4,0,1,260.61199999999997,6.258096614611455,0,1,0,0,1,0,0,1,0,0,0
876.7299999999999,2,2,2,2022,11,14,0,4,0,1,438.36499999999995,6.777339029257759,1,0,0,0,1,0,0,0,0,1,0
163.62,3,1,5,2022,8,3,2,3,0,0,54.54,5.103639787544498,1,0,0,0,1,0,0,0,0,0,1
9.96,1,1,3,2022,11,22,1,4,0,1,9.96,2.3942522815198695,0,1,0,0,0,1,0,1,0,0,0
1508.768,2,2,6,2022,9,10,5,3,1,0,754.384,7.319711275620664,1,0,0,0,0,0,1,0,0,0,1
14.56,1,1,1,2022,2,8,1,1,0,0,14.56,2.7447035187502458,0,0,1,0,0,0,1,1,0,0,0
1729.416,5,3,7,2022,11,4,4,4,0,1,345.8832,7.456117121013115,1,0,0,0,0,0,1,0,0,0,1
3519.37,6,3,3,2022,9,20,1,3,0,0,586.5616666666666,8.166321376704456,1,0,0,0,1,0,0,1,0,0,0
86.376,1,1,5,2022,6,23,3,2,0,0,86.376,4.470220645409798,1,0,0,0,1,0,0,0,0,0,1
321.978,3,1,7,2022,9,7,2,3,0,0,107.32600000000001,5.777584209447857,1,0,0,1,0,0,0,0,0,0,1
38.064,2,1,4,2022,8,25,3,3,0,0,19.032,3.6652013267593593,1,0,0,1,0,0,0,0,0,0,1
2.502,1,1,5,2022,9,13,1,3,0,0,2.502,1.2533342338636602,1,0,0,0,1,0,0,0,0,1,0
5.184,1,1,5,2022,12,23,4,4,0,1,5.184,1.8219653112851208,0,1,0,1,0,0,0,0,0,0,1
2126.034,6,2,5,2022,8,4,3,3,0,0,354.339,7.6624838000278155,1,0,0,0,0,0,1,0,0,1,0
2304.37,4,2,3,2022,9,9,4,3,0,0,576.0925,7.74299646315607,0,1,0,0,1,0,0,0,0,1,0
8.56,1,1,4,2022,9,20,1,3,0,0,8.56,2.25758772706331,0,1,0,0,0,0,1,0,0,0,1
53.94,1,1,4,2022,9,1,3,3,0,0,53.94,4.006241680667128,1,0,0,0,0,0,1,0,0,1,0
2354.98,2,1,2,2022,9,29,3,3,0,0,1177.49,7.764712055771099,0,0,1,0,0,0,1,0,0,1,0
1891.316,4,2,7,2022,7,26,1,3,0,0,472.829,7.545556754693183,1,0,0,0,0,0,1,0,0,0,1
38.976,1,1,7,2022,12,29,3,4,0,1,38.976,3.688279274041904,1,0,0,1,0,0,0,0,0,0,1
15.696,1,1,7,2022,11,1,1,4,0,1,15.696,2.8151691697748995,0,1,0,1,0,0,0,0,0,0,1
36.544,1,1,0,2022,6,15,2,2,0,0,36.544,3.6255135784921166,1,0,0,1,0,0,0,0,1,0,0
76.28,3,2,4,2022,8,11,3,3,0,0,25.426666666666666,4.347435189904263,1,0,0,0,0,0,1,0,0,0,1
721.476,4,1,6,2022,11,24,3,4,0,1,180.369,6.5826842014417775,0,1,0,0,0,0,1,0,0,0,1
34.79,1,1,3,2022,5,12,3,2,0,0,34.79,3.5776685247779345,1,0,0,1,0,0,0,1,0,0,0
186.908,4,2,2,2022,5,21,5,2,1,0,46.727,5.2359524813513065,1,0,0,1,0,0,0,0,0,1,0
129.98,1,1,4,2022,12,4,6,4,1,1,129.98,4.875044639789907,0,1,0,0,1,0,0,0,0,0,1
2692.329,2,2,5,2022,9,19,0,3,0,0,1346.1645,7.898533253934846,1,0,0,0,0,1,0,0,0,0,1
49.568,1,1,5,2022,12,31,5,4,1,1,49.568,3.9233189651699973,0,1,0,1,0,0,0,0,0,0,1
1273.6229999999998,6,3,5,2022,11,25,4,4,0,1,212.27049999999997,7.150405727594211,0,1,0,1,0,0,0,0,0,0,1
4.608,1,1,2,2022,9,22,3,3,0,0,4.608,1.724194149732289,1,0,0,0,0,1,0,0,0,1,0
35.91,1,1,7,2022,5,11,2,2,0,0,35.91,3.608482517041907,0,1,0,0,1,0,0,0,0,0,1
803.0400000000001,3,3,3,2022,11,15,1,4,0,1,267.68,6.689649019185196,1,0,0,0,0,0,1,1,0,0,0
310.12,1,1,4,2022,9,26,0,3,0,0,310.12,5.740178689847492,0,0,1,0,0,0,1,0,0,0,1
1508.13,3,3,4,2022,2,11,4,1,0,0,502.71000000000004,7.319288604825229,1,0,0,0,0,1,0,0,0,0,1
165.94,2,2,5,2022,7,22,4,3,0,0,82.97,5.11763446642259,1,0,0,0,1,0,0,0,0,0,1
126.624,1,1,3,2022,3,17,3,1,0,0,126.624,4.849088440998696,0,1,0,0,1,0,0,0,0,1,0
602.43,4,2,3,2022,7,20,2,3,0,0,150.6075,6.402630043752224,0,1,0,0,0,0,1,1,0,0,0
21.24,1,1,2,2022,9,2,4,3,0,0,21.24,3.1018924693823817,1,0,0,0,1,0,0,1,0,0,0
161.07,3,2,5,2022,3,3,3,1,0,0,53.69,5.088028340670029,0,0,1,0,1,0,0,0,0,0,1
726.548,2,1,5,2022,3,31,3,1,0,0,363.274,6.589679976250547,1,0,0,0,0,0,1,0,0,0,1
5.88,1,1,3,2022,11,19,5,4,1,1,5.88,1.9286186519452522,0,0,1,0,1,0,0,0,0,1,0
1326.69,2,2,4,2022,6,21,1,2,0,0,663.345,7.191195869051544,1,0,0,0,1,0,0,0,0,0,1
6160.616,2,2,5,2022,11,17,3,4,0,1,3080.308,8.726094359785396,1,0,0,0,1,0,0,0,0,0,1
92.36,4,2,5,2022,3,25,4,1,0,0,23.09,4.5364629879783,1,0,0,0,0,0,1,0,0,0,1
2158.694,3,2,2,2022,11,11,4,4,0,1,719.5646666666667,7.677721823975874,0,1,0,0,0,0,1,1,0,0,0
7.64,1,1,4,2022,10,11,1,4,0,0,7.64,2.1564025828159643,1,0,0,0,0,0,1,0,0,0,1
10.95,1,1,2,2022,11,15,1,4,0,1,10.95,2.4807312783775197,0,1,0,0,0,0,1,0,0,1,0
254.97,2,2,5,2022,9,8,3,3,0,0,127.485,5.545060250112571,1,0,0,0,0,1,0,0,0,0,1
752.9200000000001,2,2,5,2022,4,7,3,2,0,0,376.46000000000004,6.6252862615831125,0,1,0,0,0,1,0,0,0,0,1
604.656,1,1,7,2022,11,15,1,4,0,1,604.656,6.406312168125537,1,0,0,1,0,0,0,0,0,0,1
93.024,1,1,2,2022,8,3,2,3,0,0,93.024,4.5435500688305535,0,0,1,0,0,0,1,0,0,1,0
1022.61,4,1,5,2022,11,22,1,4,0,1,255.6525,6.931090873679101,0,1,0,0,0,1,0,0,0,0,1
609.4380000000001,3,2,4,2022,11,2,2,4,0,1,203.14600000000004,6.4141767322920336,1,0,0,0,1,0,0,0,0,0,1
15.552,1,1,6,2022,8,17,2,3,0,0,15.552,2.8065069404432417,0,1,0,1,0,0,0,0,0,0,1
751.886,4,2,4,2022,7,21,3,3,0,0,187.9715,6.6239138219162905,0,1,0,1,0,0,0,0,0,0,1
265.784,8,2,5,2022,12,8,3,4,0,1,33.223,5.586439342228203,1,0,0,0,0,0,1,0,0,0,1
48.4,1,1,3,2022,5,26,3,2,0,0,48.4,3.899950424193877,0,0,1,0,0,0,1,1,0,0,0
12.39,1,1,2,2022,12,13,1,4,0,1,12.39,2.5945081597030812,0,1,0,0,0,1,0,0,0,1,0
706.064,2,2,5,2022,7,12,1,3,0,0,353.032,6.5611211851376305,0,1,0,0,0,0,1,0,0,0,1
445.802,1,1,2,2022,12,15,3,4,0,1,445.802,6.102115543460766,0,1,0,0,1,0,0,0,0,1,0
9.94,1,1,3,2022,1,11,1,1,0,0,9.94,2.392425796993835,1,0,0,0,1,0,0,1,0,0,0
34.2,1,1,3,2022,5,19,3,2,0,0,34.2,3.5610460826040513,1,0,0,0,0,1,0,1,0,0,0
21.56,1,1,2,2022,5,3,1,2,0,0,21.56,3.1161784266298582,0,0,1,1,0,0,0,1,0,0,0
176.772,1,1,4,2022,3,3,3,1,0,0,176.772,5.180501830363517,1,0,0,1,0,0,0,0,0,0,1
1142.165,3,2,0,2022,3,31,3,1,0,0,380.72166666666664,7.041556010331728,1,0,0,0,0,1,0,0,1,0,0
100.36,2,2,3,2022,9,6,1,3,0,0,50.18,4.618678536012884,0,1,0,0,0,0,1,1,0,0,0
9.264,1,1,2,2022,12,14,2,4,0,1,9.264,2.3286426273133354,0,1,0,1,0,0,0,1,0,0,0
697.32,3,2,3,2022,6,21,1,2,0,0,232.44000000000003,6.548677450427094,1,0,0,0,1,0,0,1,0,0,0
108.44399999999999,4,3,2,2022,5,20,4,2,0,0,27.110999999999997,4.695413002913918,0,1,0,1,0,0,0,0,0,1,0
34.272,1,1,5,2022,10,24,0,4,0,0,34.272,3.5630894480556363,1,0,0,0,0,0,1,0,0,0,1
19.44,1,1,2,2022,1,6,3,1,0,0,19.44,3.017493765335504,1,0,0,0,0,0,1,0,0,1,0
7.08,1,1,4,2022,11,17,3,4,0,1,7.08,2.089391872533004,1,0,0,1,0,0,0,0,0,0,1
7.632,1,1,2,2022,8,22,0,3,0,0,7.632,2.1554762279558335,1,0,0,0,0,1,0,0,0,1,0
9.84,1,1,5,2022,12,30,4,4,0,1,9.84,2.3832429960115,0,1,0,1,0,0,0,0,0,0,1
1040.19,5,3,5,2022,9,7,2,3,0,0,208.038,6.948119568771562,1,0,0,1,0,0,0,0,0,1,0
574.194,4,2,4,2022,3,1,1,1,0,0,143.5485,6.354707375198051,1,0,0,1,0,0,0,0,0,0,1
58.2,1,1,4,2022,12,1,3,4,0,1,58.2,4.0809215418899605,1,0,0,0,0,0,1,0,0,0,1
205.666,1,1,5,2022,3,30,2,1,0,0,205.666,5.331103963559373,1,0,0,0,0,0,1,0,0,0,1
134.4,2,2,6,2022,7,12,1,3,0,0,67.2,4.9082333604781745,1,0,0,0,0,0,1,0,0,0,1
1679.96,1,1,2,2022,4,28,3,2,0,0,1679.96,7.427120337765596,1,0,0,0,0,0,1,1,0,0,0
2049.816,4,3,7,2022,8,8,0,3,0,0,512.454,7.625993041712542,1,0,0,0,0,0,1,0,0,0,1
95.968,1,1,6,2022,12,1,3,4,0,1,95.968,4.574381027168211,1,0,0,0,0,1,0,0,0,0,1
193.152,3,2,0,2022,7,28,3,3,0,0,64.384,5.268641357438035,1,0,0,0,0,1,0,0,1,0,0
158.388,2,1,5,2022,12,30,4,4,0,1,79.194,5.071341481213602,1,0,0,0,1,0,0,0,0,0,1
321.56,3,2,3,2022,2,6,6,1,1,0,107.18666666666667,5.776289165442949,0,1,0,0,0,1,0,1,0,0,0
3745.6299999999997,5,2,5,2022,6,1,2,2,0,0,749.126,8.228612048254815,0,0,1,1,0,0,0,0,0,1,0
318.293,6,2,5,2022,9,17,5,3,1,0,53.048833333333334,5.766109176523957,1,0,0,0,0,0,1,0,0,0,1
389.74,4,2,2,2022,10,13,3,4,0,0,97.435,5.968042377163489,0,0,1,0,0,1,0,1,0,0,0
52.064,1,1,6,2022,11,4,4,4,0,1,52.064,3.971498732223255,0,0,1,0,1,0,0,0,0,0,1
604.9920000000001,2,2,1,2022,9,26,0,3,0,0,302.49600000000004,6.406866784662045,0,0,1,0,0,0,1,1,0,0,0
49.98,1,1,4,2022,9,8,3,3,0,0,49.98,3.9314333989479695,1,0,0,0,0,0,1,0,0,0,1
15.36,1,1,2,2022,10,6,3,4,0,0,15.36,2.794839331174601,0,1,0,1,0,0,0,0,0,1,0
1441.3,1,1,2,2022,6,9,3,2,0,0,1441.3,7.273994340589464,1,0,0,0,0,1,0,0,0,1,0
92.52,1,1,4,2022,9,19,0,3,0,0,92.52,4.538175317163813,0,1,0,0,0,0,1,0,0,0,1
107.44,1,1,5,2022,10,7,4,4,0,0,107.44,4.686197024630465,0,1,0,1,0,0,0,0,0,0,1
119.8,1,1,5,2022,12,2,4,4,0,1,119.8,4.794136285500715,0,1,0,0,1,0,0,0,0,0,1
13.97,1,1,2,2022,12,24,5,4,1,1,13.97,2.706048198431537,1,0,0,0,0,0,1,1,0,0,0
267.552,2,2,3,2022,9,13,1,3,0,0,133.776,5.593044563726455,1,0,0,0,1,0,0,1,0,0,0
159.98,1,1,5,2022,4,28,3,2,0,0,159.98,5.0812801336655875,0,1,0,0,1,0,0,0,0,0,1
358.696,2,2,2,2022,8,19,4,3,0,0,179.348,5.885259230261654,0,1,0,0,0,0,1,0,0,1,0
84.83,2,2,5,2022,4,4,0,2,0,0,42.415,4.452368595730128,1,0,0,1,0,0,0,0,0,0,1
13.36,1,1,3,2022,6,6,0,2,0,0,13.36,2.664446563620078,1,0,0,0,1,0,0,1,0,0,0
67.4,2,1,4,2022,7,11,0,3,0,0,33.7,4.225372824628505,1,0,0,0,1,0,0,0,0,0,1
19.44,1,1,2,2022,2,22,1,1,0,0,19.44,3.017493765335504,1,0,0,0,0,0,1,1,0,0,0
8.226,1,1,0,2022,6,22,2,2,0,0,8.226,2.2220255851356288,1,0,0,0,0,0,1,0,1,0,0
60.239999999999995,2,1,5,2022,3,30,2,1,0,0,30.119999999999997,4.114800570789483,0,1,0,0,0,0,1,0,0,0,1
11.76,1,1,4,2022,12,22,3,4,0,1,11.76,2.546315277916644,1,0,0,0,0,0,1,0,0,0,1
2846.22,5,3,7,2022,12,31,5,4,1,1,569.2439999999999,7.95409835861638,0,0,1,0,1,0,0,0,0,0,1
47.79,1,1,5,2022,11,5,5,4,1,1,47.79,3.8875253738277458,0,0,1,0,0,1,0,0,0,0,1
221.35,2,2,2,2022,8,3,2,3,0,0,110.675,5.404252716956705,1,0,0,0,0,0,1,1,0,0,0
64.152,2,1,6,2022,9,20,1,3,0,0,32.076,4.176723001488003,0,0,1,0,0,0,1,0,0,0,1
142.344,3,2,4,2022,6,9,3,2,0,0,47.448,4.9652473358552225,0,0,1,1,0,0,0,0,0,1,0
21.396,2,2,5,2022,11,18,4,4,0,1,10.698,3.108882371486647,1,0,0,0,1,0,0,0,0,1,0
90.58,3,1,5,2022,12,5,0,4,0,1,30.19333333333333,4.5172129072289495,1,0,0,0,0,0,1,0,0,0,1
30.46,2,1,7,2022,6,9,3,2,0,0,15.23,3.4487168976301317,1,0,0,0,0,0,1,0,0,0,1
17.46,1,1,5,2022,4,29,4,2,0,0,17.46,2.9156062290747062,1,0,0,0,1,0,0,0,0,0,1
240.5,2,1,5,2022,1,30,6,1,1,0,120.25,5.486869473092628,1,0,0,1,0,0,0,0,0,0,1
617.12,3,2,4,2022,8,4,3,3,0,0,205.70666666666668,6.426682613365494,0,1,0,0,1,0,0,0,0,0,1
559.992,1,1,2,2022,7,6,2,3,0,0,559.992,6.329706645171464,1,0,0,0,1,0,0,1,0,0,0
2027.144,2,2,6,2022,11,1,1,4,0,1,1013.572,7.614876368107433,1,0,0,0,0,0,1,0,0,0,1
732.3119999999999,3,2,5,2022,12,20,1,4,0,1,244.10399999999996,6.597571259346058,1,0,0,0,0,1,0,0,0,0,1
1190.53,3,2,2,2022,4,20,2,2,0,0,396.8433333333333,7.0829934745684495,1,0,0,1,0,0,0,0,0,1,0
18.24,1,1,7,2022,12,21,2,4,0,1,18.24,2.9569914452375605,0,0,1,0,0,1,0,0,0,0,1
9.09,1,1,4,2022,10,6,3,4,0,0,9.09,2.3115448343655176,1,0,0,0,0,0,1,0,0,0,1
94.732,2,1,5,2022,11,2,2,4,0,1,47.366,4.5615526208323685,0,1,0,0,0,0,1,0,0,1,0
53.82,1,1,4,2022,11,22,1,4,0,1,53.82,4.0040550908746395,1,0,0,0,0,0,1,0,0,0,1
40.544,2,2,4,2022,1,9,6,1,1,0,20.272,3.726753106542018,1,0,0,1,0,0,0,0,0,0,1
649.5999999999999,2,2,2,2022,12,8,3,4,0,1,324.79999999999995,6.477895014039251,1,0,0,0,0,0,1,0,0,1,0
515.88,1,1,4,2022,6,3,4,2,0,0,515.88,6.24781073924991,1,0,0,0,0,0,1,0,0,1,0
123.28,2,1,0,2022,8,29,0,3,0,0,61.64,4.822537084524846,0,1,0,0,0,0,1,0,1,0,0
51.072,2,1,7,2022,5,3,1,2,0,0,25.536,3.9526273762700863,1,0,0,0,1,0,0,0,0,0,1
85.00800000000001,2,1,5,2022,5,28,5,2,1,0,42.504000000000005,4.454440315182927,0,1,0,0,0,0,1,0,0,0,1
5.04,1,1,7,2022,11,29,1,4,0,1,5.04,1.7984040119467237,1,0,0,0,1,0,0,0,0,0,1
828.84,1,1,5,2022,4,21,3,2,0,0,828.84,6.721232911123573,0,1,0,0,0,1,0,0,0,0,1
1308.196,4,2,1,2022,12,16,4,4,0,1,327.049,7.177168487321411,0,0,1,0,0,0,1,1,0,0,0
2884.37,4,2,1,2022,12,20,1,4,0,1,721.0925,7.967408420285651,0,0,1,0,0,1,0,1,0,0,0
647.84,1,1,6,2022,6,16,3,2,0,0,647.84,6.475186153181914,1,0,0,1,0,0,0,0,0,0,1
44.91,1,1,4,2022,4,6,2,2,0,0,44.91,3.826682958261131,0,1,0,0,1,0,0,0,0,0,1
31.984,1,1,2,2022,9,5,0,3,0,0,31.984,3.496022595404599,1,0,0,0,0,1,0,1,0,0,0
862.202,5,2,2,2022,10,20,3,4,0,0,172.4404,6.760648730901389,0,0,1,1,0,0,0,0,0,1,0
890.841,1,1,4,2022,3,29,1,1,0,0,890.841,6.7932878655703135,1,0,0,1,0,0,0,0,0,0,1
43.176,1,1,4,2022,9,30,4,3,0,0,43.176,3.7881816551877985,1,0,0,0,0,0,1,0,0,0,1
199.98,1,1,5,2022,8,6,5,3,1,0,199.98,5.303205400620812,1,0,0,0,1,0,0,0,0,0,1
286.344,1,1,5,2022,11,3,3,4,0,1,286.344,5.660680104276381,1,0,0,0,1,0,0,0,0,0,1
88.768,1,1,6,2022,10,9,6,4,1,0,88.768,4.497228564362565,0,1,0,0,0,1,0,0,0,0,1
30.96,1,1,3,2022,8,15,0,3,0,0,30.96,3.464485120898074,1,0,0,1,0,0,0,1,0,0,0
27.968,1,1,4,2022,12,30,4,4,0,1,27.968,3.36619177246334,1,0,0,0,1,0,0,0,0,0,1
29.5,2,2,5,2022,9,15,3,3,0,0,14.75,3.417726683613366,1,0,0,0,1,0,0,0,0,0,1
1110.6480000000001,2,2,6,2022,12,9,4,4,0,1,555.3240000000001,7.013598877936436,1,0,0,0,1,0,0,0,0,0,1
