Order Date,Ship Date,Postal Code,Sales,OrderYear,OrderMonth,OrderDay,OrderDayOfWeek,OrderQuarter,IsWeekend,ShipYear,ShipMonth,ShipDay,ShippingDays,Ship Mode_First Class,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Consumer,Segment_Corporate,Segment_Home Office,Region_Central,Region_East,Region_South,Region_West,Category_Furniture,Category_Office Supplies,Category_Technology,IsHolidaySeason_0,IsHolidaySeason_1,City_Encoded,State_Encoded,Sub-Category_Encoded,OrderYearPrefix,OrderSize,CustomerNum,CustomerTotalSpent,CustomerOrderCount,CustomerAvgSpent,ProductCategory_Encoded,ProductSalesCount,ProductAvgPrice,LogSales
2025-11-23,2025-11-28,28205,3.304,2025,11,23,6,4,1,2025,11,28,5,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,74,31,2,2025,3,15250,3159.1220000000003,6,166.26957894736844,1,7,11.918000000000001,1.4595448228594832
2023-10-15,2023-10-20,60462,339.96,2023,10,15,6,4,1,2023,10,20,5,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,350,11,0,2023,1,19060,729.408,6,104.20114285714286,2,8,295.34024999999997,5.831765168350307
2025-12-25,2025-12-30,10035,41.96,2025,12,25,3,4,0,2025,12,30,5,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,327,30,9,2025,1,12805,2370.3136,9,124.75334736842105,0,5,50.352000000000004,3.7602694502006093
2024-11-03,2024-11-10,50322,75.96,2024,11,3,6,4,1,2024,11,10,7,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,492,13,2,2024,2,12565,10880.546,12,388.5909285714286,1,10,161.79479999999998,4.343285806357451
2024-11-03,2024-11-10,50322,27.24,2024,11,3,6,4,1,2024,11,10,7,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,492,13,3,2024,2,12565,10880.546,12,388.5909285714286,1,7,16.603428571428573,3.3407394126250414
2022-08-25,2022-08-27,43229,40.096,2022,8,25,3,3,0,2022,8,27,2,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,94,33,8,2022,4,19960,652.644,4,81.5805,1,7,19.945714285714285,3.7159107931649666
2022-08-25,2022-08-27,43229,4.72,2022,8,25,3,3,0,2022,8,27,2,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,94,33,7,2022,4,19960,652.644,4,81.5805,1,7,13.317142857142857,1.7439688053917064
2022-08-25,2022-08-27,43229,23.976,2022,8,25,3,3,0,2022,8,27,2,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,94,33,12,2022,4,19960,652.644,4,81.5805,1,3,18.648,3.217915363773076
2022-08-25,2022-08-27,43229,130.464,2022,8,25,3,3,0,2022,8,27,2,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,94,33,7,2022,4,19960,652.644,4,81.5805,1,7,81.53999999999999,4.8787330498789885
2023-03-02,2023-03-06,98103,787.53,2023,3,2,3,1,0,2023,3,6,4,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,450,45,16,2023,1,13090,2650.557,7,203.88899999999998,0,6,660.6501666666667,6.670170452603868
2023-04-05,2023-04-10,37620,157.794,2023,4,5,2,2,0,2023,4,10,5,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,51,40,3,2023,1,14650,2224.0,9,92.66666666666667,1,8,848.14275,5.067607764723911
2024-06-12,2024-06-15,19805,47.04,2024,6,12,2,2,0,2024,6,15,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,519,6,9,2024,5,20725,5226.21,11,201.0080769230769,0,3,52.26666666666667,3.8720339972117825
2024-06-12,2024-06-15,19805,30.84,2024,6,12,2,2,0,2024,6,15,3,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,519,6,3,2024,5,20725,5226.21,11,201.0080769230769,1,10,21.5109,3.460723360976182
2024-06-12,2024-06-15,19805,226.56,2024,6,12,2,2,0,2024,6,15,3,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,519,6,14,2024,5,20725,5226.21,11,201.0080769230769,1,5,122.3424,5.427413939882447
2024-06-12,2024-06-15,19805,115.02,2024,6,12,2,2,0,2024,6,15,3,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,519,6,7,2024,5,20725,5226.21,11,201.0080769230769,1,7,53.675999999999995,4.753762590037918
2024-06-12,2024-06-15,19805,68.04,2024,6,12,2,2,0,2024,6,15,3,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,519,6,13,2024,5,20725,5226.21,11,201.0080769230769,2,3,42.120000000000005,4.234686046775173
2022-12-26,2022-12-28,77041,600.558,2022,12,26,0,4,0,2022,12,28,2,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,207,41,5,2022,1,10180,6106.88,8,508.9066666666667,0,8,1083.14925,6.399522956368744
2022-09-20,2022-09-25,61701,617.7,2022,9,20,1,3,0,2022,9,25,5,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,41,11,16,2022,1,19165,2770.0,6,277.0,0,5,650.644,6.427620502536943
2025-11-05,2025-11-12,85023,2.388,2025,11,5,2,4,0,2025,11,12,7,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,373,1,3,2025,2,21610,2820.424,7,256.4021818181818,1,9,9.95,1.2202397767898079
2025-11-05,2025-11-12,85023,243.992,2025,11,5,2,4,0,2025,11,12,7,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,373,1,14,2025,2,21610,2820.424,7,256.4021818181818,1,7,170.54542857142857,5.50122555695038
2024-11-06,2024-11-10,90004,81.424,2024,11,6,2,4,0,2024,11,10,4,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,265,3,5,2024,2,16975,2988.674,9,135.8488181818182,0,14,160.51257142857142,4.411876656642767
2024-11-06,2024-11-10,90004,238.56,2024,11,6,2,4,0,2024,11,10,4,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,265,3,9,2024,2,16975,2988.674,9,135.8488181818182,0,5,260.8256,5.478803907396261
2025-02-02,2025-02-05,43229,59.97,2025,2,2,6,1,1,2025,2,5,3,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,94,33,13,2025,3,13585,1204.854,7,120.4854,2,6,56.63833333333333,4.110381939919725
2025-02-02,2025-02-05,43229,78.304,2025,2,2,6,1,1,2025,2,5,3,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,94,33,12,2025,3,13585,1204.854,7,120.4854,1,14,71.76085714285715,4.3732885687305965
2025-02-02,2025-02-05,43229,21.456,2025,2,2,6,1,1,2025,2,5,3,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,94,33,8,2025,3,13585,1204.854,7,120.4854,1,5,18.5952,3.1115578390595813
2024-10-13,2024-10-19,95661,20.04,2024,10,13,6,4,1,2024,10,19,6,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,416,3,12,2024,7,16885,7663.126,12,333.17939130434786,1,8,20.541,3.046425387869509
2024-10-13,2024-10-19,95661,35.44,2024,10,13,6,4,1,2024,10,19,6,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,416,3,12,2024,7,16885,7663.126,12,333.17939130434786,1,5,124.7488,3.5956670723917576
2024-10-13,2024-10-19,95661,11.52,2024,10,13,6,4,1,2024,10,19,6,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,416,3,2,2024,7,16885,7663.126,12,333.17939130434786,1,7,11.564571428571428,2.5273273656719524
2024-10-13,2024-10-19,95661,4.02,2024,10,13,6,4,1,2024,10,19,6,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,416,3,8,2024,7,16885,7663.126,12,333.17939130434786,1,8,7.336499999999999,1.6134299337036377
2024-10-13,2024-10-19,95661,76.176,2024,10,13,6,4,1,2024,10,19,6,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,416,3,3,2024,7,16885,7663.126,12,333.17939130434786,1,5,42.531600000000005,4.346088527868252
2024-10-13,2024-10-19,95661,65.88,2024,10,13,6,4,1,2024,10,19,6,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,416,3,15,2024,7,16885,7663.126,12,333.17939130434786,1,7,43.92,4.202899968776446
2024-10-13,2024-10-19,95661,43.12,2024,10,13,6,4,1,2024,10,19,6,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,416,3,9,2024,7,16885,7663.126,12,333.17939130434786,0,9,11.84088888888889,3.786913194385302
2024-09-05,2024-09-07,19140,82.8,2024,9,5,3,3,0,2024,9,7,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,372,36,9,2024,1,15895,7610.8640000000005,11,237.83950000000002,0,12,119.84433333333334,4.428433007488037
2025-09-18,2025-09-23,94122,8.82,2025,9,18,3,3,0,2025,9,23,5,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,436,3,2,2025,3,19975,2465.6594999999998,12,102.7358125,1,7,9.324,2.2844211223663744
2025-09-18,2025-09-23,94122,10.86,2025,9,18,3,3,0,2025,9,23,5,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,436,3,7,2025,3,19975,2465.6594999999998,12,102.7358125,1,6,9.774,2.4731713935695794
2025-09-18,2025-09-23,94122,143.7,2025,9,18,3,3,0,2025,9,23,5,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,436,3,12,2025,3,19975,2465.6594999999998,12,102.7358125,1,5,120.708,4.974662633637438
2025-12-22,2025-12-27,64055,839.43,2025,12,22,0,4,0,2025,12,27,5,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,210,23,1,2025,1,20080,3406.5809999999997,3,309.6891818181818,1,4,1119.24,6.733913665620719
2023-09-07,2023-09-12,91104,671.93,2023,9,7,3,3,0,2023,9,12,5,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,362,3,14,2023,1,14920,2584.158,8,143.56433333333334,1,5,272.6116,6.511641312348043
2022-10-22,2022-10-28,43055,93.888,2022,10,22,5,4,1,2022,10,28,6,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,328,33,9,2022,1,17680,2350.188,4,235.0188,0,4,89.487,4.552697248726974
2024-12-05,2024-12-09,53132,384.45,2024,12,5,3,4,0,2024,12,9,4,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,156,47,13,2024,4,16165,2697.248,3,385.3211428571429,2,6,151.45000000000002,5.954411482905271
2024-12-05,2024-12-09,53132,149.97,2024,12,5,3,4,0,2024,12,9,4,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,156,47,13,2024,4,16165,2697.248,3,385.3211428571429,2,5,119.976,5.017081141579645
2024-12-05,2024-12-09,53132,1951.84,2024,12,5,3,4,0,2024,12,9,4,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,156,47,5,2024,4,16165,2697.248,3,385.3211428571429,0,12,886.4606666666667,7.577040002277407
2024-12-05,2024-12-09,53132,171.55,2024,12,5,3,4,0,2024,12,9,4,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,156,47,3,2024,4,16165,2697.248,3,385.3211428571429,1,9,107.88588888888889,5.150687049544013
2024-03-13,2024-03-16,85254,157.92,2024,3,13,2,1,0,2024,3,16,3,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,449,1,1,2024,2,21025,5278.826,7,439.9021666666667,1,1,157.92,5.068400930946398
2024-03-13,2024-03-16,85254,203.184,2024,3,13,2,1,0,2024,3,16,3,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,449,1,13,2024,2,21025,5278.826,7,439.9021666666667,2,4,431.76599999999996,5.3190215481063285
2023-05-31,2023-06-02,95123,58.38,2023,5,31,2,2,0,2023,6,2,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,438,3,12,2023,3,20650,1872.4360000000001,9,124.82906666666668,1,4,48.372,4.083957469335614
2023-05-31,2023-06-02,95123,105.52,2023,5,31,2,2,0,2023,6,2,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,438,3,12,2023,3,20650,1872.4360000000001,9,124.82906666666668,1,7,125.87028571428571,4.668332760945732
2023-05-31,2023-06-02,95123,80.88,2023,5,31,2,2,0,2023,6,2,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,438,3,14,2023,3,20650,1872.4360000000001,9,124.82906666666668,1,8,54.594,4.405254760793088
2023-05-28,2023-06-03,98105,6.63,2023,5,28,6,2,1,2023,6,3,6,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,450,45,2,2023,1,18490,572.048,7,52.004363636363635,1,8,7.67975,2.0320878452963655
2022-03-01,2022-03-06,98115,457.568,2022,3,1,1,1,0,2022,3,6,5,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,450,45,5,2022,1,13060,4151.51,6,415.151,0,8,1083.14925,6.128108590405284
2024-11-20,2024-11-24,73034,14.62,2024,11,20,2,4,0,2024,11,24,4,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,134,34,10,2024,2,18670,3908.402,5,390.8402,1,6,20.22433333333333,2.7485521444115397
2024-11-20,2024-11-24,73034,944.93,2024,11,20,2,4,0,2024,11,24,4,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,134,34,13,2024,2,18670,3908.402,5,390.8402,2,3,512.962,6.852168570542386
2024-05-11,2024-05-12,90045,5.98,2024,5,11,5,2,1,2024,5,12,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,265,3,12,2024,1,21070,4915.602,7,351.11442857142856,1,4,22.425,1.943048916774281
2023-12-28,2023-12-31,19134,54.384,2023,12,28,3,4,0,2023,12,31,3,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,372,36,0,2023,1,13960,933.704,5,155.61733333333333,2,5,73.41839999999999,4.0142907433757244
2024-11-16,2024-11-20,88220,28.4,2024,11,16,5,4,1,2024,11,20,4,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,65,29,7,2024,1,19900,3133.924,9,149.2344761904762,1,6,21.77333333333333,3.380994674344636
2024-11-07,2024-11-11,98115,27.68,2024,11,7,3,4,0,2024,11,11,4,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,450,45,3,2024,1,17740,6320.746,7,421.38306666666665,1,7,24.961428571428574,3.3562000157314196
2022-09-08,2022-09-12,78207,9.936,2022,9,8,3,3,0,2022,9,12,4,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,432,41,2,2022,7,11140,11789.63,4,736.851875,1,7,12.301714285714285,2.3920600994216485
2022-09-08,2022-09-12,78207,8159.952,2022,9,8,3,3,0,2022,9,12,4,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,432,41,11,2022,7,11140,11789.63,4,736.851875,2,4,4207.47525,9.007116107819794
2022-09-08,2022-09-12,78207,275.928,2022,9,8,3,3,0,2022,9,12,4,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,432,41,14,2022,7,11140,11789.63,4,736.851875,1,8,379.401,5.6237575446024195
2022-09-08,2022-09-12,78207,1740.06,2022,9,8,3,3,0,2022,9,12,4,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,432,41,5,2022,7,11140,11789.63,4,736.851875,0,13,890.2138461538462,7.462249402126681
2022-09-08,2022-09-12,78207,32.064,2022,9,8,3,3,0,2022,9,12,4,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,432,41,2,2022,7,11140,11789.63,4,736.851875,1,5,29.9264,3.498445077209431
2022-09-08,2022-09-12,78207,177.98,2022,9,8,3,3,0,2022,9,12,4,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,432,41,1,2022,7,11140,11789.63,4,736.851875,1,5,576.6551999999999,5.1872740677547124
2022-09-08,2022-09-12,78207,143.976,2022,9,8,3,3,0,2022,9,12,4,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,432,41,13,2022,7,11140,11789.63,4,736.851875,2,6,129.97833333333332,4.976568211479705
2022-08-05,2022-08-09,90004,20.94,2022,8,5,4,3,0,2022,8,9,4,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,265,3,12,2022,3,12130,884.64,4,126.37714285714286,1,7,71.62742857142857,3.0883114548470845
2022-08-05,2022-08-09,90004,110.96,2022,8,5,4,3,0,2022,8,9,4,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,265,3,12,2022,3,12130,884.64,4,126.37714285714286,1,5,173.0976,4.718141664647253
2022-08-05,2022-08-09,90004,340.144,2022,8,5,4,3,0,2022,8,9,4,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,265,3,5,2022,3,12130,884.64,4,126.37714285714286,0,10,220.4862,5.83230467553532
2022-09-14,2022-09-19,60623,52.448,2022,9,14,2,3,0,2022,9,19,5,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,80,11,1,2022,2,15400,1791.605,10,111.9753125,1,5,498.25600000000003,3.9787092186231763
2022-09-14,2022-09-19,60623,20.16,2022,9,14,2,3,0,2022,9,19,5,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,80,11,10,2022,2,15400,1791.605,10,111.9753125,1,5,19.151999999999997,3.052112606990099
2025-04-21,2025-04-25,77036,97.264,2025,4,21,0,2,0,2025,4,25,4,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,207,41,1,2025,1,20500,1318.776,5,188.39657142857143,1,6,466.0566666666666,4.587657734236793
2023-11-21,2023-11-23,43055,396.802,2023,11,21,1,4,0,2023,11,23,2,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,328,33,5,2023,2,15745,6760.8150000000005,13,293.9484782608696,0,8,228.7685,5.98595439405932
2023-11-21,2023-11-23,43055,15.88,2023,11,21,1,4,0,2023,11,23,2,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,328,33,15,2023,2,15745,6760.8150000000005,13,293.9484782608696,1,3,14.556666666666667,2.826129489167811
2023-12-15,2023-12-19,10009,3.28,2023,12,15,4,4,0,2023,12,19,4,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,327,30,2,2023,1,15640,4760.434,9,396.70283333333333,1,4,11.479999999999999,1.4539530095937054
2022-12-05,2022-12-09,62521,24.816,2022,12,5,0,4,0,2022,12,9,4,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,116,11,14,2022,2,13150,797.832,2,159.5664,1,7,48.302571428571426,3.2509944547496605
2022-12-05,2022-12-09,62521,408.744,2022,12,5,0,4,0,2022,12,9,4,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,116,11,0,2022,2,13150,797.832,2,159.5664,2,6,321.156,6.015532574441682
2022-11-19,2022-11-24,71203,503.96,2022,11,19,5,4,1,2022,11,24,5,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,306,16,13,2022,3,19675,5979.0960000000005,5,543.5541818181819,2,4,434.6655,6.224479218217454
2022-11-19,2022-11-24,71203,149.95,2022,11,19,5,4,1,2022,11,24,5,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,306,16,13,2022,3,19675,5979.0960000000005,5,543.5541818181819,2,5,103.1656,5.016948656152848
2022-11-19,2022-11-24,71203,29.0,2022,11,19,5,4,1,2022,11,24,5,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,306,16,0,2022,3,19675,5979.0960000000005,5,543.5541818181819,2,6,45.916666666666664,3.4011973816621555
2024-11-28,2024-12-02,6824,7.16,2024,11,28,3,4,0,2024,12,2,4,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,147,5,3,2024,1,19990,883.409,3,176.6818,1,8,9.7555,2.0992441689760155
2022-08-26,2022-08-30,90032,176.8,2022,8,26,4,3,0,2022,8,30,4,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,265,3,0,2022,1,14290,3736.198,9,186.8099,2,11,80.36363636363636,5.180659323079804
2024-07-16,2024-07-22,75051,37.224,2024,7,16,1,3,0,2024,7,22,6,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,172,41,14,2024,2,10360,814.012,5,67.83433333333333,1,8,57.387,3.643463590583454
2024-07-16,2024-07-22,75051,20.016,2024,7,16,1,3,0,2024,7,22,6,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,172,41,12,2024,2,10360,814.012,5,67.83433333333333,1,4,48.372,3.0452840523832387
2023-10-12,2023-10-14,10035,899.136,2023,10,12,3,4,0,2023,10,14,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,327,30,4,2023,5,17470,2945.822,6,245.4851666666667,0,6,864.0135,6.802545863019288
2023-10-12,2023-10-14,10035,71.76,2023,10,12,3,4,0,2023,10,14,2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,327,30,13,2023,5,17470,2945.822,6,245.4851666666667,2,10,54.2984,4.287166353649922
2023-10-12,2023-10-14,10035,51.84,2023,10,12,3,4,0,2023,10,14,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,327,30,12,2023,5,17470,2945.822,6,245.4851666666667,1,4,37.584,3.9672684796541247
2023-10-12,2023-10-14,10035,626.352,2023,10,12,3,4,0,2023,10,14,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,327,30,4,2023,5,17470,2945.822,6,245.4851666666667,0,8,942.464025,6.441507786613698
2023-10-12,2023-10-14,10035,19.9,2023,10,12,3,4,0,2023,10,14,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,327,30,2,2023,5,17470,2945.822,6,245.4851666666667,1,8,21.3925,3.039749158970765
2023-10-31,2023-11-06,92374,14.28,2023,10,31,1,4,0,2023,11,6,6,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,397,3,7,2023,1,17515,2564.906,6,256.4906,1,11,6.194181818181818,2.7265447837383743
2022-03-21,2022-03-25,45011,7.408,2022,3,21,0,1,0,2022,3,25,4,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,187,33,2,2022,2,12025,5730.669,9,260.4849545454545,1,7,12.699428571428571,2.12918363357465
2022-03-21,2022-03-25,45011,6.048,2022,3,21,0,1,0,2022,3,25,4,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,187,33,2,2022,2,12025,5730.669,9,260.4849545454545,1,3,5.88,1.9527438886338784
2025-11-06,2025-11-13,7090,46.26,2025,11,6,3,4,0,2025,11,13,7,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,513,28,14,2025,1,21685,2454.866,7,204.57216666666667,1,1,46.26,3.8556642717587617
2025-07-06,2025-07-13,19120,2.946,2025,7,6,6,3,1,2025,7,13,7,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,372,36,3,2025,2,14365,6987.196,8,537.4766153846153,1,12,8.551583333333333,1.3727024076004237
2025-07-06,2025-07-13,19120,16.056,2025,7,6,6,3,1,2025,7,13,7,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,372,36,12,2025,2,14365,6987.196,8,537.4766153846153,1,3,24.084000000000003,2.836502047983434
2025-06-24,2025-06-29,44312,21.744,2025,6,24,1,2,0,2025,6,29,5,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,2,33,12,2025,1,17305,1548.702,10,81.51063157894737,1,4,41.676,3.1243013743486987
2022-08-03,2022-08-05,80219,218.75,2022,8,3,2,3,0,2022,8,5,2,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,120,4,16,2022,2,11755,2562.382,7,183.0272857142857,0,3,568.75,5.392490536565286
2022-08-03,2022-08-05,80219,2.6,2022,8,3,2,3,0,2022,8,5,2,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,120,4,1,2022,2,11755,2562.382,7,183.0272857142857,1,4,16.25,1.2809338454620645
2025-12-17,2025-12-21,75220,66.284,2025,12,17,2,4,0,2025,12,21,4,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,109,41,1,2025,1,17140,2633.582,9,138.60957894736842,1,3,508.17733333333337,4.208922466929536
2025-06-03,2025-06-07,37064,35.168,2025,6,3,1,2,0,2025,6,7,4,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,156,40,9,2025,1,14890,4877.784,8,325.18559999999997,0,5,27.1296,3.5881747499923042
2025-12-09,2025-12-14,90604,444.768,2025,12,9,1,4,0,2025,12,14,5,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,517,3,13,2025,1,16810,1469.45,6,163.27222222222224,2,3,333.57599999999996,6.099798637307641
2025-12-01,2025-12-07,48601,83.92,2025,12,1,0,4,0,2025,12,7,6,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,421,20,14,2025,5,15985,7954.9980000000005,6,568.2141428571429,1,6,67.136,4.441709636835055
2025-12-01,2025-12-07,48601,131.98,2025,12,1,0,4,0,2025,12,7,6,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,421,20,13,2025,5,15985,7954.9980000000005,6,568.2141428571429,2,7,162.14685714285716,4.890198740974308
2025-12-01,2025-12-07,48601,15.92,2025,12,1,0,4,0,2025,12,7,6,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,421,20,3,2025,5,15985,7954.9980000000005,6,568.2141428571429,1,9,9.95,2.8284963541780774
2025-12-01,2025-12-07,48601,52.29,2025,12,1,0,4,0,2025,12,7,6,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,421,20,8,2025,5,15985,7954.9980000000005,6,568.2141428571429,1,5,27.887999999999998,3.975748696308691
2025-12-01,2025-12-07,48601,91.99,2025,12,1,0,4,0,2025,12,7,6,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,421,20,14,2025,5,15985,7954.9980000000005,6,568.2141428571429,1,10,229.975,4.5324919604901055
2023-02-09,2023-02-13,75220,20.8,2023,2,9,3,1,0,2023,2,13,4,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,109,41,0,2023,1,17980,855.116,6,77.73781818181818,2,8,37.375,3.0819099697950434
2023-01-02,2023-01-09,44256,23.68,2023,1,2,0,1,0,2023,1,9,7,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,285,33,10,2023,5,21775,6134.0380000000005,10,340.77988888888893,1,7,53.28000000000001,3.205993199037187
2023-01-02,2023-01-09,44256,452.45,2023,1,2,0,1,0,2023,1,9,7,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,285,33,4,2023,5,21775,6134.0380000000005,10,340.77988888888893,0,7,698.0657142857143,6.1168850098935765
2023-01-02,2023-01-09,44256,62.982,2023,1,2,0,1,0,2023,1,9,7,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,285,33,13,2023,5,21775,6134.0380000000005,10,340.77988888888893,2,4,47.2365,4.158601793801473
2023-01-02,2023-01-09,44256,1188.0,2023,1,2,0,1,0,2023,1,9,7,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,285,33,11,2023,5,21775,6134.0380000000005,10,340.77988888888893,2,2,2134.0,7.080867896690782
2023-01-02,2023-01-09,44256,89.584,2023,1,2,0,1,0,2023,1,9,7,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,285,33,0,2023,5,21775,6134.0380000000005,10,340.77988888888893,2,9,165.48155555555556,4.506277597011739
2024-10-28,2024-11-01,90032,93.06,2024,10,28,0,4,0,2024,11,1,4,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,265,3,14,2024,2,15910,959.477,7,106.60855555555555,1,8,57.387,4.543932876516902
2024-10-28,2024-11-01,90032,302.376,2024,10,28,0,4,0,2024,11,1,4,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,265,3,13,2024,2,15910,959.477,7,106.60855555555555,2,5,398.12839999999994,5.714972960291848
